Term,STRM,COLL,DEPT,SUBJECT,CAT No,SECTION,ENRL TTL,ENRL A TO F,GPA,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,I,IC,RD,RP,SP,W,WU,CLASS No
F19,2199,BE,ECON,ECON,2010,06,33,35,2.78,7,4,1,7,1,3,2,3,4,0,1,0,0,0,0,0,0,0,0,2,0,90942
F19,2199,BE,ECON,ECON,2010,07,37,38,2.23,1,2,3,6,3,4,6,5,1,4,0,2,0,0,0,0,0,0,0,1,0,91246
F19,2199,BE,ECON,ECON,2010,08,17,17,1.71,0,0,0,4,0,0,7,0,0,3,0,3,0,0,0,0,0,0,0,0,0,95030
F19,2199,BE,ECON,ECON,2020,01,39,40,2.98,3,10,5,7,5,2,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,90943
F19,2199,BE,ECON,ECON,2020,02,38,38,2.3,4,2,2,8,0,1,12,0,1,5,1,1,0,0,0,0,0,0,0,0,1,90944
F19,2199,BE,ECON,ECON,2020,03,39,39,2.71,9,4,3,4,3,5,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,90945
F19,2199,BE,ECON,ECON,2020,04,40,40,2.73,11,2,6,5,1,2,3,1,3,2,3,0,0,0,0,0,0,0,0,0,1,90946
F19,2199,BE,ECON,ECON,2020,05,41,41,2.85,5,3,9,4,7,5,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,90947
F19,2199,BE,ECON,ECON,2020,06,38,40,2.67,4,2,4,7,3,7,8,1,0,2,0,0,0,0,2,0,0,0,0,0,0,90948
F19,2199,BE,ECON,ECON,2020,07,12,12,3.25,3,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91245
F19,2199,BE,ECON,ECON,2020,08,16,16,1.98,2,0,0,1,0,2,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,96426
F19,2199,BE,ECON,ECON,2090,01,27,27,2.22,5,0,0,8,0,0,7,0,0,2,0,5,0,0,0,0,0,0,0,0,0,90949
F19,2199,BE,ECON,ECON,2090,02,30,30,2.33,3,3,4,2,3,2,6,0,0,3,0,4,0,0,0,0,0,0,0,0,0,90950
F19,2199,BE,ECON,ECON,3030,01,36,37,2.55,1,3,4,2,9,5,6,5,1,0,0,0,0,0,1,0,0,0,0,0,0,90952
F19,2199,BE,ECON,ECON,3060,01,26,26,3.27,11,3,1,8,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,90953
F19,2199,BE,ECON,ECON,3060,02,26,26,2.03,2,3,0,1,5,1,2,5,0,1,2,2,0,0,0,0,0,0,0,0,2,90954
F19,2199,BE,ECON,ECON,3060,03,29,29,1.72,3,0,3,1,2,1,1,4,1,5,3,5,0,0,0,0,0,0,0,0,0,90955
F19,2199,BE,ECON,ECON,3060,04,24,25,2.43,2,3,5,1,1,1,5,0,1,2,2,1,0,0,0,0,0,0,0,1,0,90956
F19,2199,BE,ECON,ECON,3060,05,27,27,2.58,0,2,2,6,4,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,90957
F19,2199,BE,ECON,ECON,3060,06,18,21,1.33,0,0,0,4,0,0,5,0,0,2,0,3,0,0,1,0,0,0,0,2,4,90958
F19,2199,BE,ECON,ECON,3060,07,30,31,2.47,2,2,6,4,0,3,8,0,0,4,0,1,0,0,0,0,0,0,0,1,0,90959
F19,2199,BE,ECON,ECON,3060,08,23,23,2.22,2,0,0,11,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,90960
F19,2199,BE,ECON,ECON,3060,09,25,25,3.3,7,4,4,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90961
F19,2199,BE,ECON,ECON,3060,10,24,24,2.29,2,2,1,8,0,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,3,90962
F19,2199,BE,ECON,ECON,3060,11,26,26,2.71,4,5,2,1,4,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,90963
F19,2199,BE,ECON,ECON,3060,12,25,25,3.46,11,2,3,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90964
F19,2199,BE,ECON,ECON,3060,13,29,29,3.07,6,9,2,6,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,90965
F19,2199,BE,ECON,ECON,3060,14,22,23,2.37,1,3,2,0,6,3,3,0,0,0,2,1,0,0,0,0,0,0,0,1,1,90966
F19,2199,BE,ECON,ECON,3060,15,23,25,1.74,5,0,0,3,0,0,5,0,0,1,0,5,0,0,0,0,0,0,0,2,4,90967
F19,2199,BE,ECON,ECON,3060,16,25,28,1.89,1,1,0,3,5,2,3,2,1,1,1,4,0,0,0,0,0,0,0,3,1,90968
F19,2199,BE,ECON,ECON,3060,17,23,23,2.22,3,0,0,7,0,0,7,0,0,4,0,2,0,0,0,0,0,0,0,0,0,90969
F19,2199,BE,ECON,ECON,3060,18,25,26,2.64,3,4,5,3,1,3,1,0,0,2,0,2,0,0,0,0,0,0,0,1,1,90970
F19,2199,BE,ECON,ECON,3060,19,24,25,2.42,1,0,0,12,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,1,0,90971
F19,2199,BE,ECON,ECON,3060,20,25,25,2.72,4,2,2,6,1,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,90972
F19,2199,BE,ECON,ECON,3060,21,32,32,2.97,8,4,4,5,2,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,91228
F19,2199,BE,ECON,ECON,3060,22,25,25,2.66,2,4,6,6,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,91229
F19,2199,BE,ECON,ECON,3060,23,21,22,3.37,8,1,5,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91274
F19,2199,BE,ECON,ECON,3090,01,23,25,2.23,1,1,0,7,4,2,1,0,1,1,4,1,0,0,2,0,0,0,0,0,0,90973
F19,2199,BE,ECON,ECON,3090,02,11,11,3.24,3,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90974
F19,2199,BE,ECON,ECON,3340,01,13,14,2.15,1,0,2,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,95031
F19,2199,BE,ECON,ECON,3600,01,10,10,3.26,5,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90975
F19,2199,BE,ECON,ECON,3650,01,26,26,3.15,2,5,5,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95038
F19,2199,BE,ECON,ECON,4010,01,16,16,2.38,5,0,0,3,0,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,90976
F19,2199,BE,ECON,ECON,4030,01,17,17,2.95,1,5,2,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90977
F19,2199,BE,ECON,ECON,4110,01,29,29,3.22,10,7,3,0,4,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,90978
F19,2199,BE,ECON,ECON,4140,01,22,22,2.7,3,0,1,4,3,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90979
F19,2199,BE,ECON,ECON,4150,01,24,25,1.42,1,0,0,2,0,0,9,0,0,6,0,2,0,0,0,0,0,0,0,1,4,96433
F19,2199,BE,ECON,ECON,4330,01,12,12,2.28,1,0,1,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,90981
F19,2199,BE,ECON,ECON,4400,01,12,12,3.05,2,0,3,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96435
F19,2199,BE,ECON,ECON,4600,01,24,24,3.13,7,2,4,3,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90982
F19,2199,BE,ECON,ECON,4610,01,23,24,2.64,8,0,2,2,3,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1,2,96437
F19,2199,BE,ECON,ECON,4620,01,21,22,2.71,2,1,1,6,5,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,90983
F19,2199,BE,ECON,ECON,4800,01,14,15,3.3,3,4,0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,96438
F19,2199,BE,ECON,ECON,4910,01,18,18,2.63,4,1,0,4,1,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,91275
F19,2199,BE,ECON,ECON,5100,01,15,15,3.22,2,2,5,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94615
F19,2199,BE,ECON,ECON,5150,01,25,25,3.11,3,1,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94616
F19,2199,BE,ECON,ECON,5210,01,22,22,3.14,3,1,2,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94617
F19,2199,BE,ECON,ECON,5910,01,12,12,3.4,3,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91276
F19,2199,BE,FIN,FIN,2050,01,47,47,2.49,0,1,2,16,6,5,12,2,2,1,0,0,0,0,0,0,0,0,0,0,0,91184
F19,2199,BE,FIN,FIN,2050,02,33,33,2.52,1,2,0,9,4,5,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,91185
F19,2199,BE,FIN,FIN,2050,03,21,22,2.53,0,0,1,8,2,4,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,91186
F19,2199,BE,FIN,FIN,2050,04,33,35,2.29,6,1,2,4,2,3,4,3,0,4,0,3,0,0,2,0,0,0,0,0,1,91187
F19,2199,BE,FIN,FIN,2050,05,35,36,2.23,4,1,3,4,0,3,10,2,0,6,0,2,0,0,0,0,0,0,0,1,0,91188
F19,2199,BE,FIN,FIN,2050,06,32,32,2.07,2,0,2,5,1,6,5,3,3,1,0,0,0,0,0,0,0,0,0,0,4,91189
F19,2199,BE,FIN,FIN,2050,07,15,15,2.35,2,0,1,1,1,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,91190
F19,2199,BE,FIN,FIN,2050,09,26,26,2.58,2,2,2,2,4,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96472
F19,2199,BE,FIN,FIN,3030,01,36,39,2.38,2,1,5,4,5,9,3,2,0,2,0,2,0,0,0,0,0,0,0,3,1,91192
F19,2199,BE,FIN,FIN,3030,02,41,41,2.38,6,0,0,12,6,1,7,0,1,3,1,1,0,0,0,0,0,0,0,0,3,91193
F19,2199,BE,FIN,FIN,3030,03,38,41,2.22,5,0,0,5,8,0,10,0,2,5,0,1,0,0,0,0,0,0,0,3,2,91194
F19,2199,BE,FIN,FIN,3030,05,33,38,2.25,5,4,3,1,0,3,5,4,0,3,0,3,0,0,0,0,0,0,0,5,2,91196
F19,2199,BE,FIN,FIN,3030,06,35,36,2.09,4,0,0,9,0,0,12,0,0,6,0,4,0,0,0,0,0,0,0,1,0,91197
F19,2199,BE,FIN,FIN,3030,07,40,40,2.15,6,2,5,3,3,2,2,2,1,5,4,2,0,0,0,0,0,0,0,0,3,91198
F19,2199,BE,FIN,FIN,3030,08,38,42,2.22,2,1,2,8,4,3,6,6,0,2,0,3,0,0,0,0,0,0,0,4,1,91199
F19,2199,BE,FIN,FIN,3030,09,36,39,2.5,3,4,4,3,6,5,4,2,0,2,0,2,0,0,1,0,0,0,0,2,1,91200
F19,2199,BE,FIN,FIN,3030,10,40,40,2.48,5,0,0,15,0,0,15,0,0,4,0,1,0,0,0,0,0,0,0,0,0,91201
F19,2199,BE,FIN,FIN,3030,11,38,39,2.97,12,5,4,1,5,1,2,5,0,2,0,1,0,0,0,0,0,0,0,1,0,91261
F19,2199,BE,FIN,FIN,3030,12,40,41,2.68,3,6,1,6,9,4,9,0,0,0,0,2,0,0,0,0,0,0,0,1,0,91268
F19,2199,BE,FIN,FIN,3030,13,43,44,2.4,6,0,0,16,0,0,13,0,0,5,0,2,0,0,0,0,0,0,0,1,1,91269
F19,2199,BE,FIN,FIN,3030,14,28,29,2.18,0,1,4,4,4,2,4,4,0,2,0,2,0,0,0,0,0,0,0,1,1,91270
F19,2199,BE,FIN,FIN,3030,15,28,28,2.61,5,5,3,3,3,1,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,91272
F19,2199,BE,FIN,FIN,3030,16,40,40,2.37,0,3,2,4,4,8,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91273
F19,2199,BE,FIN,FIN,3030,17,29,30,2.78,9,6,1,1,2,2,1,1,0,1,2,3,0,0,0,0,0,0,0,1,0,96879
F19,2199,BE,FIN,FIN,3250,01,20,21,2.35,3,2,5,1,0,1,1,1,1,0,1,4,0,0,1,0,0,0,0,0,0,91202
F19,2199,BE,FIN,FIN,3250,02,24,24,2.32,3,1,3,3,2,0,2,2,4,3,0,1,0,0,0,0,0,0,0,0,0,91203
F19,2199,BE,FIN,FIN,3250,04,19,19,1.88,1,3,0,5,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,91243
F19,2199,BE,FIN,FIN,3250,05,24,24,2.54,2,2,5,4,1,1,4,1,0,1,2,1,0,0,0,0,0,0,0,0,0,91278
F19,2199,BE,FIN,FIN,3310,01,31,31,2.42,3,5,1,1,2,3,7,3,3,3,0,0,0,0,0,0,0,0,0,0,0,91205
F19,2199,BE,FIN,FIN,3310,03,14,15,2.3,0,2,0,1,2,2,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,91207
F19,2199,BE,FIN,FIN,3320,01,25,25,2.31,5,0,0,1,3,3,4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,91208
F19,2199,BE,FIN,FIN,3320,02,24,24,2.5,3,1,2,3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,91209
F19,2199,BE,FIN,FIN,3320,03,15,15,2.99,5,2,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91210
F19,2199,BE,FIN,FIN,3350,01,24,24,2.31,1,1,2,4,3,2,5,2,0,3,0,0,0,0,0,0,0,0,0,0,1,91212
F19,2199,BE,FIN,FIN,3350,02,20,20,2.44,1,1,1,3,3,3,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,91279
F19,2199,BE,FIN,FIN,3380,01,30,30,2.73,3,2,5,2,5,8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91213
F19,2199,BE,FIN,FIN,3390,02,19,20,2.79,2,2,3,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,97252
F19,2199,BE,FIN,FIN,3810,01,19,22,2.05,1,1,2,1,1,2,4,0,1,5,0,1,0,0,3,0,0,0,0,0,0,91214
F19,2199,BE,FIN,FIN,4030,01,25,25,2.59,2,3,3,4,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,91215
F19,2199,BE,FIN,FIN,4030,02,22,23,3.19,5,5,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,91216
F19,2199,BE,FIN,FIN,4030,03,22,22,2.05,2,0,0,5,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,91217
F19,2199,BE,FIN,FIN,4310,01,18,19,3.13,8,1,1,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,91218
F19,2199,BE,FIN,FIN,4310,02,26,26,2.32,1,2,1,5,2,1,8,1,1,4,0,0,0,0,0,0,0,0,0,0,0,91219
F19,2199,BE,FIN,FIN,4310,03,25,25,2.51,3,1,1,4,4,3,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,96507
F19,2199,BE,FIN,FIN,4340,01,25,25,2.33,1,2,2,1,3,2,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,91221
F19,2199,BE,FIN,FIN,4370,01,14,14,2.76,1,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,91222
F19,2199,BE,FIN,FIN,4370,02,15,15,3.25,4,3,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91223
F19,2199,BE,FIN,FIN,4380,01,27,27,2.52,6,0,0,6,0,0,12,0,0,2,0,1,0,0,0,0,0,0,0,0,0,91220
F19,2199,BE,FIN,FIN,4390,01,21,21,2.66,1,2,1,3,8,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97215
F19,2199,BE,FIN,FIN,4400,01,14,14,2.71,1,2,3,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,91244
F19,2199,BE,FIN,FIN,4500,01,27,27,2.6,2,3,4,4,3,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,1,91224
F19,2199,BE,FIN,FIN,4820,01,17,17,2.59,0,1,1,4,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96773
F19,2199,BE,FIN,FIN,5300,01,10,11,3.97,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91225
F19,2199,BE,FIN,FIN,5338,01,10,10,3.64,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96774
F19,2199,BE,MGMT,MGMT,3060,01,109,109,2.2,4,9,3,12,12,11,25,12,4,11,0,6,0,0,0,0,0,0,0,0,0,91047
F19,2199,BE,MGMT,MGMT,3060,02,110,110,2.9,20,17,12,24,7,8,5,6,3,3,0,5,0,0,0,0,0,0,0,0,0,91048
F19,2199,BE,MGMT,MGMT,3060,03,24,25,2.07,1,2,3,5,2,1,1,1,0,2,0,2,0,0,0,0,0,0,0,1,4,91049
F19,2199,BE,MGMT,MGMT,3060,06,25,25,2.88,4,2,3,5,3,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,95669
F19,2199,BE,MGMT,MGMT,3060,07,22,22,2.61,2,1,3,6,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,91052
F19,2199,BE,MGMT,MGMT,3060,08,27,27,3.31,13,3,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,91053
F19,2199,BE,MGMT,MGMT,3060,09,25,25,3.3,14,2,0,2,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,91054
F19,2199,BE,MGMT,MGMT,3060,12,21,25,2.94,4,1,3,4,3,1,4,1,0,0,0,0,0,0,1,0,0,0,0,3,0,97511
F19,2199,BE,MGMT,MGMT,3070,01,108,109,2.84,13,9,20,15,24,9,5,4,6,0,0,1,0,0,0,0,0,0,0,1,2,91058
F19,2199,BE,MGMT,MGMT,3070,02,92,95,2.98,17,11,16,16,11,7,6,4,0,0,0,0,0,0,0,0,0,0,0,3,4,91059
F19,2199,BE,MGMT,MGMT,3070,04,30,30,3.42,8,9,2,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91061
F19,2199,BE,MGMT,MGMT,3070,05,29,29,2.71,2,4,2,4,6,3,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,91062
F19,2199,BE,MGMT,MGMT,3070,06,32,32,2.69,1,3,1,9,6,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95670
F19,2199,BE,MGMT,MGMT,3070,07,34,34,2.87,5,3,5,9,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,91063
F19,2199,BE,MGMT,MGMT,3070,08,33,33,3.12,5,6,5,5,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91064
F19,2199,BE,MGMT,MGMT,3070,09,29,29,3.17,4,6,3,9,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91065
F19,2199,BE,MGMT,MGMT,3070,10,34,34,2.92,4,2,8,8,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,97298
F19,2199,BE,MGMT,MGMT,3080,02,107,108,3.18,12,28,16,24,15,6,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,91068
F19,2199,BE,MGMT,MGMT,3080,03,87,88,2.86,18,7,0,32,9,1,11,2,0,2,1,4,0,0,0,0,0,0,0,1,0,91069
F19,2199,BE,MGMT,MGMT,3080,04,41,41,3.56,14,10,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91070
F19,2199,BE,MGMT,MGMT,3080,05,30,30,2.81,2,2,8,5,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91071
F19,2199,BE,MGMT,MGMT,3080,06,40,41,3.32,8,10,7,8,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91072
F19,2199,BE,MGMT,MGMT,3080,07,28,28,2.91,2,3,4,11,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91073
F19,2199,BE,MGMT,MGMT,3080,08,27,27,2.85,3,6,3,3,5,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,91074
F19,2199,BE,MGMT,MGMT,4101,01,30,30,2.71,6,2,2,3,4,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,91077
F19,2199,BE,MGMT,MGMT,4101,02,30,30,2.83,0,7,2,7,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,91078
F19,2199,BE,MGMT,MGMT,4101,03,31,31,3.17,13,3,2,1,2,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,94084
F19,2199,BE,MGMT,MGMT,4101,04,28,28,3.31,5,6,5,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94085
F19,2199,BE,MGMT,MGMT,4102,01,37,37,3.74,18,11,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91079
F19,2199,BE,MGMT,MGMT,4102,02,37,37,3.02,6,1,4,16,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91080
F19,2199,BE,MGMT,MGMT,4102,03,30,30,2.4,0,0,2,5,5,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,91313
F19,2199,BE,MGMT,MGMT,4102,04,29,29,2.16,0,1,1,8,1,3,7,2,2,2,0,2,0,0,0,0,0,0,0,0,0,94086
F19,2199,BE,MGMT,MGMT,4103,01,31,31,3.29,15,0,1,8,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91082
F19,2199,BE,MGMT,MGMT,4105,01,33,33,3.63,15,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91084
F19,2199,BE,MGMT,MGMT,4105,02,31,32,3.79,21,5,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91085
F19,2199,BE,MGMT,MGMT,4105,03,31,31,3.85,23,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97299
F19,2199,BE,MGMT,MGMT,4106,01,28,28,3.15,5,2,8,6,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91092
F19,2199,BE,MGMT,MGMT,4106,02,26,27,3.2,3,7,5,5,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,91093
F19,2199,BE,MGMT,MGMT,4106,03,24,24,3.17,6,4,3,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91094
F19,2199,BE,MGMT,MGMT,4106,04,23,24,3.56,12,6,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,91312
F19,2199,BE,MGMT,MGMT,4106,05,24,25,3.49,12,4,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,94087
F19,2199,BE,MGMT,MGMT,4107,01,29,29,2.94,2,4,1,11,6,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,91282
F19,2199,BE,MGMT,MGMT,4108,01,25,25,3.16,6,0,0,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91099
F19,2199,BE,MGMT,MGMT,4108,02,33,33,3.66,10,17,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91100
F19,2199,BE,MGMT,MGMT,4108,03,25,25,3.64,12,5,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91101
F19,2199,BE,MGMT,MGMT,4108,04,26,26,3.53,13,2,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91281
F19,2199,BE,MGMT,MGMT,4108,05,15,15,3.09,2,3,2,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91311
F19,2199,BE,MGMT,MGMT,4108,07,20,20,3.02,3,3,6,0,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96267
F19,2199,BE,MGMT,MGMT,4154,02,28,29,3.79,17,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97156
F19,2199,BE,MGMT,MGMT,4200,01,28,28,3.26,12,3,3,1,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,91095
F19,2199,BE,MGMT,MGMT,4201,01,21,21,3,3,5,2,3,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,94088
F19,2199,BE,MGMT,MGMT,4202,01,23,23,3.48,12,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,91103
F19,2199,BE,MGMT,MGMT,4203,01,24,24,2.94,4,4,1,7,3,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,91104
F19,2199,BE,MGMT,MGMT,4300,01,21,21,3.45,7,4,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94237
F19,2199,BE,MGMT,MGMT,4315,01,19,19,3.49,2,12,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91299
F19,2199,BE,MGMT,MGMT,4335,01,19,19,3.11,1,6,5,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91300
F19,2199,BE,MGMT,MGMT,4400,01,67,67,3.41,21,20,9,5,5,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,91088
F19,2199,BE,MGMT,MGMT,4401,01,27,27,2.76,0,3,4,7,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,91284
F19,2199,BE,MGMT,MGMT,4402,01,42,42,3.08,1,6,13,12,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91086
F19,2199,BE,MGMT,MGMT,4403,01,34,35,2.76,0,2,1,8,17,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,91089
F19,2199,BE,MGMT,MGMT,4404,01,23,23,2.68,1,1,0,7,9,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,91285
F19,2199,BE,MGMT,MGMT,4405,01,44,44,3.92,33,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91090
F19,2199,BE,MGMT,MGMT,4406,01,30,30,2.9,2,4,7,4,7,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91091
F19,2199,BE,MGMT,MGMT,4407,01,39,39,3.92,32,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91096
F19,2199,BE,MGMT,MGMT,4408,01,29,29,2.59,0,3,3,8,4,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,91097
F19,2199,BE,MGMT,MGMT,4409,02,31,31,2.65,0,1,4,14,0,8,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,97247
F19,2199,BE,MGMT,MGMT,4500,01,73,75,2.69,9,6,8,14,6,9,14,0,0,5,0,1,0,0,0,0,0,0,0,2,1,91076
F19,2199,BE,MGMT,MGMT,4500,02,30,30,3.04,4,4,6,3,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91310
F19,2199,BE,MGMT,MGMT,4502,01,24,25,3.28,2,5,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91081
F19,2199,BE,MGMT,MGMT,4503,02,25,25,3.41,8,6,3,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97210
F19,2199,BE,MGMT,MGMT,4504,01,30,30,2.9,8,1,3,7,2,3,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,91087
