,Term,Term Name,Courselev (group),Course,Facid,A,A-,B,B+,B-,C,C+,C-,CR,D,D+,F,NC,WU,Max. Units Class
2297,2192,Spring 2019,1:Undergraduate,GSP  370,IUQQF,25,1,3,4,6,2,2,0,0,0,0,3,1,0,
2298,2192,Spring 2019,1:Undergraduate,GSP  416,EXDACB,15,0,2,0,0,0,0,0,0,0,0,0,0,0,
2299,2192,Spring 2019,1:Undergraduate,GSP  470,OYRLX,2,1,1,3,1,0,0,0,0,1,0,1,0,0,
2300,2192,Spring 2019,1:Undergraduate,HED  120,FZNWH,0,0,0,0,0,0,0,0,31,0,0,0,0,0,
2301,2192,Spring 2019,1:Undergraduate,HED  231,ZDFYM,5,8,6,3,3,1,1,0,1,2,0,3,1,0,
2302,2192,Spring 2019,1:Undergraduate,HED  344,ZDFYM,8,6,5,6,6,0,2,0,0,0,0,3,0,0,
2303,2192,Spring 2019,1:Undergraduate,HED  390,VFTXFB,9,1,1,0,1,0,1,0,0,0,0,1,0,0,
2304,2192,Spring 2019,1:Undergraduate,HED  400,AZBDY,23,14,14,3,4,3,5,7,8,1,1,4,1,0,
2305,2192,Spring 2019,1:Undergraduate,HED  400,HHARF,20,8,10,9,6,4,3,2,4,1,1,0,6,2,
2306,2192,Spring 2019,1:Undergraduate,HED  400,YKILI,34,8,15,9,6,8,9,3,8,3,0,7,2,0,
2307,2192,Spring 2019,1:Undergraduate,HED  405,VFTXFB,7,1,0,0,1,0,1,1,0,0,0,1,0,0,
2308,2192,Spring 2019,1:Undergraduate,HIST 105,ZIEWH,2,1,5,3,2,3,2,1,0,0,1,0,0,2,
2309,2192,Spring 2019,1:Undergraduate,HIST 106B,CISCY,2,1,3,3,1,0,5,0,0,0,0,2,0,1,
2310,2192,Spring 2019,1:Undergraduate,HIST 109B,REAOH,4,1,1,1,1,0,0,4,0,2,0,0,2,0,
2311,2192,Spring 2019,1:Undergraduate,HIST 110,BPIRF,10,13,14,8,6,8,4,3,10,1,1,1,2,1,
2312,2192,Spring 2019,1:Undergraduate,HIST 110,EVJQF,11,6,9,1,1,4,4,0,1,3,0,3,0,0,
2313,2192,Spring 2019,1:Undergraduate,HIST 110,NJMSI,6,0,2,2,2,5,0,8,0,4,1,4,0,0,
2314,2192,Spring 2019,1:Undergraduate,HIST 111,BPIRF,3,11,13,8,7,6,5,3,11,3,1,0,4,3,
2315,2192,Spring 2019,1:Undergraduate,HIST 111,EVJQF,14,1,1,4,3,2,0,2,1,1,0,3,0,0,
2316,2192,Spring 2019,1:Undergraduate,HIST 111,HEXWH,8,3,1,4,4,1,1,2,0,3,0,0,0,1,
2317,2192,Spring 2019,1:Undergraduate,HIST 111,UFGUH,17,9,1,0,5,0,1,1,3,3,2,0,1,0,
2318,2192,Spring 2019,1:Undergraduate,HIST 210,IFERH,4,5,3,3,2,0,2,1,0,0,0,0,0,1,
2319,2192,Spring 2019,1:Undergraduate,HIST 311,JNOYH,0,4,0,0,2,1,0,3,0,0,0,0,0,0,
2320,2192,Spring 2019,1:Undergraduate,HIST 324,CISCY,1,2,1,5,0,0,0,1,0,2,0,0,0,0,
2321,2192,Spring 2019,1:Undergraduate,HIST 342,ZIEWH,2,1,5,8,2,1,2,1,0,0,0,0,0,0,
2322,2192,Spring 2019,1:Undergraduate,HIST 350,IFERH,6,5,2,9,2,1,3,1,2,0,0,0,0,0,
2323,2192,Spring 2019,1:Undergraduate,HIST 368,NJMSI,4,1,3,0,5,0,1,0,0,1,0,0,0,0,
2324,2192,Spring 2019,1:Undergraduate,HIST 377,ECYAH,6,1,1,1,0,1,0,1,0,0,0,2,0,0,
2325,2192,Spring 2019,1:Undergraduate,HIST 383,NJMSI,4,2,9,1,6,3,3,2,0,1,0,0,0,0,
2326,2192,Spring 2019,1:Undergraduate,HIST 391,REAOH,3,0,3,4,1,1,2,1,0,0,0,0,0,0,
2327,2192,Spring 2019,1:Undergraduate,HIST 394,CISCY,10,0,0,0,0,0,0,0,0,0,0,1,0,0,
2328,2192,Spring 2019,1:Undergraduate,HIST 396,XUGQH,0,0,0,0,0,0,0,0,12,0,0,0,0,0,
2329,2192,Spring 2019,1:Undergraduate,HIST 397,UFGUH,14,2,3,2,1,1,0,2,1,0,0,3,3,0,
2330,2192,Spring 2019,1:Undergraduate,HIST 490,CISCY,2,0,3,3,1,1,0,0,0,0,0,0,0,2,
2331,2192,Spring 2019,1:Undergraduate,INTL 210,AXUHU,13,2,0,0,2,1,1,0,0,0,0,2,0,0,
2332,2192,Spring 2019,1:Undergraduate,INTL 387,ASNRI,0,0,0,0,0,0,0,0,15,0,0,0,2,0,
2333,2192,Spring 2019,1:Undergraduate,INTL 490,ASNRI,6,0,2,2,0,0,0,0,0,0,0,0,0,0,
2334,2192,Spring 2019,1:Undergraduate,JMC  105,NHEMX,19,4,6,0,2,3,0,2,0,0,0,0,0,1,
2335,2192,Spring 2019,1:Undergraduate,JMC  120,GAXUFB,4,0,1,2,4,0,3,0,0,2,1,0,0,0,
2336,2192,Spring 2019,1:Undergraduate,JMC  120,QFIXH,4,3,1,2,2,1,0,1,1,1,0,0,3,3,
2337,2192,Spring 2019,1:Undergraduate,JMC  134,NNZOX,1,0,5,0,0,1,0,1,0,0,0,4,1,0,
2338,2192,Spring 2019,1:Undergraduate,JMC  150,TUXJI,5,0,1,3,1,0,0,0,1,0,0,1,0,0,
2339,2192,Spring 2019,1:Undergraduate,JMC  154,GTMRF,3,2,4,1,1,1,2,0,0,1,0,5,2,1,
2340,2192,Spring 2019,1:Undergraduate,JMC  155,GTMRF,33,0,0,0,0,0,0,0,0,0,0,0,0,0,
2341,2192,Spring 2019,1:Undergraduate,JMC  302,JKQSH,8,11,4,2,4,2,0,2,4,0,1,0,1,0,
2342,2192,Spring 2019,1:Undergraduate,JMC  305,JKQSH,9,11,5,1,1,1,3,1,1,0,1,0,0,3,
2343,2192,Spring 2019,1:Undergraduate,JMC  309,NHEMX,21,17,12,0,5,5,0,2,2,4,0,0,1,3,
2344,2192,Spring 2019,1:Undergraduate,JMC  322,GFGIX,9,3,2,0,1,1,1,0,0,2,0,0,0,0,
2345,2192,Spring 2019,1:Undergraduate,JMC  324,JGQNI,4,0,2,1,0,1,0,3,1,0,0,0,0,0,
2346,2192,Spring 2019,1:Undergraduate,JMC  327,QFIXH,0,0,0,0,0,0,0,0,18,0,0,0,0,0,
2347,2192,Spring 2019,1:Undergraduate,JMC  328,YTGSI,5,2,2,3,4,0,0,3,0,0,0,1,0,0,
2348,2192,Spring 2019,1:Undergraduate,JMC  333,SFBXFB,0,0,0,0,0,0,0,0,10,0,0,0,0,0,
2349,2192,Spring 2019,1:Undergraduate,JMC  334,NNZOX,2,1,6,0,2,4,1,0,0,0,0,0,0,1,
2350,2192,Spring 2019,1:Undergraduate,JMC  355,GTMRF,15,0,0,0,0,0,0,0,1,0,0,0,0,0,
2351,2192,Spring 2019,1:Undergraduate,JMC  450,QFIXH,12,2,2,1,1,2,0,1,0,0,0,0,0,0,
2352,2192,Spring 2019,1:Undergraduate,JMC  480,YTGSI,2,2,6,2,0,1,1,1,0,0,0,0,0,0,
2353,2192,Spring 2019,1:Undergraduate,KINS 165,AZBDY,11,1,1,1,1,0,0,0,0,0,0,4,0,0,
2354,2192,Spring 2019,1:Undergraduate,KINS 313,TYTRH,6,2,0,2,0,1,0,0,0,0,0,0,0,0,
2355,2192,Spring 2019,1:Undergraduate,KINS 315,LFKYFB,4,7,2,1,0,0,0,0,0,0,0,0,0,0,
2356,2192,Spring 2019,1:Undergraduate,KINS 339,IPNBI,17,1,0,0,1,0,0,0,0,0,0,1,0,0,
2357,2192,Spring 2019,1:Undergraduate,KINS 379,YEWLX,16,4,9,9,2,1,4,0,0,1,0,4,0,0,
2358,2192,Spring 2019,1:Undergraduate,KINS 384,LFKYFB,1,2,2,1,4,3,3,3,0,0,0,1,0,0,
2359,2192,Spring 2019,1:Undergraduate,KINS 386,YKHRF,3,2,3,1,2,2,3,2,0,0,1,2,0,0,
2360,2192,Spring 2019,1:Undergraduate,KINS 386,ZFGUH,7,5,3,7,6,3,2,3,1,2,1,0,0,0,
2361,2192,Spring 2019,1:Undergraduate,KINS 425,YKHRF,1,2,7,2,6,4,7,2,0,0,1,0,0,0,
2362,2192,Spring 2019,1:Undergraduate,KINS 447,XDZNI,6,12,4,7,3,3,0,0,1,1,0,4,0,0,
2363,2192,Spring 2019,1:Undergraduate,KINS 456A,NHVXX,5,2,5,1,6,4,2,1,0,0,1,3,0,0,
2364,2192,Spring 2019,1:Undergraduate,KINS 456B,YKHRF,0,2,9,6,4,2,1,0,0,1,0,0,0,0,
2365,2192,Spring 2019,1:Undergraduate,KINS 460,NHVXX,15,0,0,0,0,0,0,0,0,0,0,2,0,0,
2366,2192,Spring 2019,1:Undergraduate,KINS 460,YKILI,15,0,0,1,0,0,0,0,0,0,0,2,0,0,
2367,2192,Spring 2019,1:Undergraduate,KINS 474,SFIWH,32,6,8,8,5,4,4,1,0,1,0,2,0,0,
2368,2192,Spring 2019,1:Undergraduate,KINS 475,LFKYFB,3,5,0,1,0,0,0,1,0,0,0,0,0,0,
2369,2192,Spring 2019,1:Undergraduate,KINS 483,MKBCI,9,6,7,6,1,4,5,3,0,1,1,0,0,4,
2370,2192,Spring 2019,1:Undergraduate,KINS 484,ICXXFB,19,15,0,7,1,3,1,0,0,0,0,2,0,0,
2371,2192,Spring 2019,1:Undergraduate,KINS 486,LFKYFB,8,0,1,4,0,1,0,0,0,0,0,1,0,0,
2372,2192,Spring 2019,1:Undergraduate,KINS 490,ICXXFB,0,0,0,0,0,0,0,0,13,0,0,0,0,0,
2373,2192,Spring 2019,1:Undergraduate,KINS 492,HHARF,4,0,5,4,0,1,2,0,0,0,0,1,0,3,
2374,2192,Spring 2019,1:Undergraduate,KINS 492,VFTXFB,8,8,1,3,2,1,0,2,0,0,0,0,0,0,
2375,2192,Spring 2019,1:Undergraduate,KINS 492,YKHRF,9,2,3,1,2,1,0,0,0,0,0,0,0,0,
2376,2192,Spring 2019,1:Undergraduate,LSEE 211,TSMDI,41,0,0,0,0,0,0,0,0,0,0,1,0,0,
2377,2192,Spring 2019,1:Undergraduate,LSEE 308,MAAQT,5,2,3,2,3,3,1,0,0,0,0,1,0,0,
2378,2192,Spring 2019,1:Undergraduate,LSEE 312,ZJLRI,15,1,0,1,0,0,0,0,0,0,0,0,0,0,
2379,2192,Spring 2019,1:Undergraduate,LSEE 313,ZTGQH,6,3,6,5,4,2,0,0,0,0,0,2,0,0,
2380,2192,Spring 2019,1:Undergraduate,LSEE 316,JCOMX,11,6,5,3,5,2,0,0,0,0,0,0,0,0,
2381,2192,Spring 2019,1:Undergraduate,LSEE 317,MAAQT,13,8,2,3,4,1,2,0,0,0,0,2,0,2,
2382,2192,Spring 2019,1:Undergraduate,LSEE 333,LAXXFB,23,1,1,1,1,0,0,0,0,0,0,1,0,0,
2383,2192,Spring 2019,1:Undergraduate,LSEE 412,NKPPI,0,0,0,0,0,0,0,0,22,0,0,0,0,0,
2384,2192,Spring 2019,1:Undergraduate,MATH 101,EYIZH,3,0,3,0,3,6,0,5,1,1,0,5,0,0,
2385,2192,Spring 2019,1:Undergraduate,MATH 101,GEHAI,0,2,3,2,1,1,1,2,1,3,0,0,2,10,
2386,2192,Spring 2019,1:Undergraduate,MATH 101,MPNPI,1,0,3,0,0,1,0,1,1,6,0,14,4,0,
2387,2192,Spring 2019,1:Undergraduate,MATH 101I,HSFRF,0,0,8,0,0,6,0,3,0,0,0,2,0,4,
2388,2192,Spring 2019,1:Undergraduate,MATH 101T,EYIZH,20,5,12,0,11,19,1,8,1,1,0,2,1,0,
2389,2192,Spring 2019,1:Undergraduate,MATH 101T,YQLSI,6,5,7,5,2,7,1,0,0,2,0,4,1,2,
2390,2192,Spring 2019,1:Undergraduate,MATH 102,GEHAI,6,2,6,3,2,4,4,3,0,1,0,1,2,10,
2391,2192,Spring 2019,1:Undergraduate,MATH 102,HKRQF,2,1,2,4,4,5,3,8,0,5,0,6,0,3,
2392,2192,Spring 2019,1:Undergraduate,MATH 103,EYIZH,4,3,6,0,1,2,0,0,1,0,0,0,2,0,
2393,2192,Spring 2019,1:Undergraduate,MATH 103,KYGQI,2,4,8,0,1,4,12,1,3,0,0,3,1,0,
2394,2192,Spring 2019,1:Undergraduate,MATH 104,IVKII,4,1,1,1,0,1,0,0,0,2,0,5,0,0,
2395,2192,Spring 2019,1:Undergraduate,MATH 104,QWJFH,7,2,4,1,3,3,5,5,2,0,0,3,0,7,
2396,2192,Spring 2019,1:Undergraduate,MATH 104I,YWYUL,1,1,3,0,0,3,1,0,0,5,0,3,0,0,
2397,2192,Spring 2019,1:Undergraduate,MATH 105,GEHAI,2,2,1,1,1,1,1,5,0,0,0,0,0,3,
2398,2192,Spring 2019,1:Undergraduate,MATH 105,HSFRF,13,2,2,3,9,6,0,2,1,1,0,24,3,0,
2399,2192,Spring 2019,1:Undergraduate,MATH 105,QWJFH,3,4,5,1,1,5,0,0,0,0,0,0,0,0,
2400,2192,Spring 2019,1:Undergraduate,MATH 109,IABQH,2,0,1,2,1,4,0,0,0,2,2,0,0,3,
2401,2192,Spring 2019,1:Undergraduate,MATH 109,OKCVH,2,1,2,0,2,13,1,3,0,3,0,3,0,1,
2402,2192,Spring 2019,1:Undergraduate,MATH 109,RGHEI,4,2,4,4,4,3,4,1,0,7,0,1,0,1,
2403,2192,Spring 2019,1:Undergraduate,MATH 110,BEHAI,1,0,2,1,1,0,2,7,0,4,0,1,0,2,
2404,2192,Spring 2019,1:Undergraduate,MATH 110,RGHEI,2,3,6,3,5,6,4,5,0,1,0,0,1,1,
2405,2192,Spring 2019,1:Undergraduate,MATH 198,ZJLRI,0,0,0,0,0,0,0,0,8,0,0,0,2,0,
2406,2192,Spring 2019,1:Undergraduate,MATH 210,CJMSI,2,0,2,4,6,1,3,3,0,1,0,2,0,2,
2407,2192,Spring 2019,1:Undergraduate,MATH 210,OKCVH,0,1,2,3,2,9,0,2,0,7,0,3,1,2,
2408,2192,Spring 2019,1:Undergraduate,MATH 240,CJMSI,0,0,1,1,0,1,3,4,0,1,0,1,1,2,
2409,2192,Spring 2019,1:Undergraduate,MATH 241,BEHAI,1,1,3,1,0,0,1,6,0,2,0,1,0,2,
2410,2192,Spring 2019,1:Undergraduate,MATH 253,QQFEH,2,1,7,1,3,3,3,0,0,0,0,1,0,0,
2411,2192,Spring 2019,1:Undergraduate,MATH 301,CJMSI,4,4,0,7,3,1,2,0,0,0,0,0,0,1,
2412,2192,Spring 2019,1:Undergraduate,MATH 313,HSFRF,11,0,5,3,0,2,0,3,0,0,0,1,1,0,
2413,2192,Spring 2019,1:Undergraduate,MATH 316,OKCVH,3,0,2,0,1,3,2,1,0,1,0,0,0,1,
2414,2192,Spring 2019,1:Undergraduate,MATH 361,IABQH,9,0,3,0,1,2,1,0,0,1,0,0,0,0,
2415,2192,Spring 2019,1:Undergraduate,MATH 413,QWJFH,7,3,2,2,0,0,0,0,0,0,0,0,0,0,
2416,2192,Spring 2019,1:Undergraduate,MATH 481,BQUZL,0,0,0,0,0,0,0,0,10,0,0,0,1,0,
2417,2192,Spring 2019,1:Undergraduate,MUS  104,BXAVH,6,5,7,0,1,4,0,2,6,3,0,6,1,0,
2418,2192,Spring 2019,1:Undergraduate,MUS  106B,KDKDY,0,0,0,0,0,0,0,0,11,0,0,0,1,0,
2419,2192,Spring 2019,1:Undergraduate,MUS  106H,BXAVH,0,0,0,0,0,0,0,0,9,0,0,0,1,0,
2420,2192,Spring 2019,1:Undergraduate,MUS  106N,KDKDY,0,0,0,0,0,0,0,0,17,0,0,0,4,0,
2421,2192,Spring 2019,1:Undergraduate,MUS  106O,ODHACB,10,0,2,1,1,1,2,0,0,0,0,0,0,0,
2422,2192,Spring 2019,1:Undergraduate,MUS  107J,XJPFI,9,0,0,0,0,0,0,0,0,0,0,0,1,0,
2423,2192,Spring 2019,1:Undergraduate,MUS  108C,EXHOI,4,4,4,0,1,0,0,0,1,0,0,0,0,1,
2424,2192,Spring 2019,1:Undergraduate,MUS  108G,ZVJFOB,16,2,2,1,0,0,0,0,5,0,0,5,6,0,
2425,2192,Spring 2019,1:Undergraduate,MUS  108K,AXFPH,13,2,3,0,0,0,0,0,3,0,0,0,2,2,
2426,2192,Spring 2019,1:Undergraduate,MUS  108T,ODHACB,12,3,0,2,0,0,1,0,0,0,0,0,1,1,
2427,2192,Spring 2019,1:Undergraduate,MUS  108V,PJJRI,6,2,4,0,0,0,0,0,1,0,0,1,0,2,
2428,2192,Spring 2019,1:Undergraduate,MUS  109G,ZVJFOB,6,0,0,0,0,1,2,1,0,0,0,0,2,0,
2429,2192,Spring 2019,1:Undergraduate,MUS  109V,PJJRI,7,1,1,0,0,0,0,1,0,0,0,0,0,0,
2430,2192,Spring 2019,1:Undergraduate,MUS  110,JYKNI,7,3,1,0,1,1,0,6,0,1,0,4,2,0,
2431,2192,Spring 2019,1:Undergraduate,MUS  112,TXLTS,9,0,2,0,0,0,1,1,1,1,0,0,0,2,
2432,2192,Spring 2019,1:Undergraduate,MUS  301,XJPFI,16,20,15,19,12,7,10,7,10,5,1,0,2,2,
2433,2192,Spring 2019,1:Undergraduate,MUS  302,EXHOI,21,2,3,4,4,3,0,1,2,1,0,0,0,2,
2434,2192,Spring 2019,1:Undergraduate,MUS  302,OWGVH,20,15,4,5,3,2,0,3,5,0,0,0,0,0,
2435,2192,Spring 2019,1:Undergraduate,MUS  305,CNFNH,4,4,4,1,0,2,1,1,4,0,0,0,0,1,
2436,2192,Spring 2019,1:Undergraduate,MUS  314,FHHEI,1,2,0,1,2,5,0,2,0,3,1,2,0,1,
2437,2192,Spring 2019,1:Undergraduate,MUS  316,AXFPH,5,1,3,1,0,4,2,1,0,0,0,0,0,0,
2438,2192,Spring 2019,1:Undergraduate,MUS  322,KDKDY,11,2,1,2,0,1,0,0,0,0,0,1,0,0,
2439,2192,Spring 2019,1:Undergraduate,MUS  330,TXLTS,9,2,0,0,1,1,2,0,0,0,0,0,0,0,
2440,2192,Spring 2019,1:Undergraduate,MUS  338,CLILI,3,2,2,2,1,0,1,0,0,0,0,0,1,0,
2441,2192,Spring 2019,1:Undergraduate,MUS  349,BXAVH,3,0,2,0,4,2,0,2,0,6,0,5,0,0,
2442,2192,Spring 2019,1:Undergraduate,MUS  353,TXLTS,11,0,0,0,0,0,0,0,0,0,0,1,0,0,
2443,2192,Spring 2019,1:Undergraduate,MUS  360,CLILI,10,0,0,1,0,0,2,0,0,2,0,0,0,0,
2444,2192,Spring 2019,1:Undergraduate,MUS  385P,TXLTS,12,0,0,0,0,0,0,0,0,0,0,0,1,0,
2445,2192,Spring 2019,1:Undergraduate,MUS  406B,KDKDY,0,0,0,0,0,0,0,0,18,0,0,0,0,0,
2446,2192,Spring 2019,1:Undergraduate,MUS  407C,OWGVH,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
2447,2192,Spring 2019,1:Undergraduate,NAS  104,DLNYH,30,32,9,3,2,0,2,0,0,0,0,0,0,0,
2448,2192,Spring 2019,1:Undergraduate,NAS  104,LBKKI,37,4,16,0,2,4,1,2,1,2,0,7,0,0,
2449,2192,Spring 2019,1:Undergraduate,NAS  104,PKNHI,17,3,0,2,3,2,1,0,0,1,0,1,0,1,
2450,2192,Spring 2019,1:Undergraduate,NAS  200,CYUVF,28,31,28,9,6,4,2,1,5,2,0,2,2,2,
2451,2192,Spring 2019,1:Undergraduate,NAS  301,LBKKI,27,0,0,0,0,0,0,0,1,0,0,1,0,0,
2452,2192,Spring 2019,1:Undergraduate,NAS  306,IOBFT,36,15,14,11,1,0,2,1,7,0,0,1,1,0,
2453,2192,Spring 2019,1:Undergraduate,NAS  332,LBKKI,27,0,0,0,0,0,0,0,0,0,0,1,0,0,
2454,2192,Spring 2019,1:Undergraduate,NAS  366,DLNYH,1,10,4,2,1,0,0,0,0,1,0,0,0,1,
2455,2192,Spring 2019,1:Undergraduate,NAS  468,LBKKI,13,1,0,0,0,0,0,0,0,0,0,1,0,0,
2456,2192,Spring 2019,1:Undergraduate,OCN  109,JSOCI,9,5,2,4,4,7,4,2,3,4,2,6,0,0,
2457,2192,Spring 2019,1:Undergraduate,OCN  109L,DRMNU,1,3,1,3,1,2,1,1,0,2,1,3,0,0,
2458,2192,Spring 2019,1:Undergraduate,OCN  109L,ZJLNI,9,2,0,1,3,3,6,2,0,2,1,4,0,0,
2459,2192,Spring 2019,1:Undergraduate,OCN  260,ZJLNI,6,3,5,4,1,0,0,0,1,1,0,0,0,0,
2460,2192,Spring 2019,1:Undergraduate,OCN  304,JSOCI,4,7,5,5,2,6,4,1,1,5,0,4,2,0,
2461,2192,Spring 2019,1:Undergraduate,OCN  320,YCSEOB,1,4,2,0,3,0,0,0,0,0,1,0,0,2,
2462,2192,Spring 2019,1:Undergraduate,OCN  330,NFFMI,2,6,4,3,3,1,2,1,0,0,0,1,0,1,
2463,2192,Spring 2019,1:Undergraduate,OCN  410,DRMNU,5,3,3,2,0,1,1,1,0,0,0,0,0,1,
2464,2192,Spring 2019,1:Undergraduate,OCN  420,NFFMI,3,2,4,4,2,4,3,2,1,0,0,1,0,0,
2465,2192,Spring 2019,1:Undergraduate,OCN  485,YCSEOB,6,4,1,0,1,0,0,2,0,0,0,0,0,1,
2466,2192,Spring 2019,1:Undergraduate,OCN  495,DRMNU,10,0,1,0,1,0,0,1,0,0,0,0,0,1,
2467,2192,Spring 2019,1:Undergraduate,PE   112,IEWFG,0,0,0,0,0,0,0,0,13,0,0,0,4,0,
2468,2192,Spring 2019,1:Undergraduate,PE   113,KPZQF,0,0,0,0,0,0,0,0,21,0,0,0,10,0,
2469,2192,Spring 2019,1:Undergraduate,PE   116,GEHVFB,0,0,0,0,0,0,0,0,28,0,0,0,4,0,
2470,2192,Spring 2019,1:Undergraduate,PE   119,IPNBI,0,0,0,0,0,0,0,0,58,0,0,0,11,0,
2471,2192,Spring 2019,1:Undergraduate,PE   141,LFKYFB,0,0,0,0,0,0,0,0,24,0,0,0,0,0,
2472,2192,Spring 2019,1:Undergraduate,PE   144,IPNBI,0,0,0,0,0,0,0,0,116,0,0,0,22,0,
2473,2192,Spring 2019,1:Undergraduate,PE   146,FZNWH,0,0,0,0,0,0,0,0,27,0,0,0,14,0,
2474,2192,Spring 2019,1:Undergraduate,PE   157,YKHRF,0,0,0,0,0,0,0,0,95,0,0,0,26,0,
2475,2192,Spring 2019,1:Undergraduate,PE   158,OYGQI,0,0,0,0,0,0,0,0,234,0,0,0,16,0,
2476,2192,Spring 2019,1:Undergraduate,PE   196,NLIXH,0,0,0,0,0,0,0,0,36,0,0,0,2,0,
2477,2192,Spring 2019,1:Undergraduate,PE   241,LFKYFB,0,0,0,0,0,0,0,0,12,0,0,0,0,0,
2478,2192,Spring 2019,1:Undergraduate,PE   251,UWAYX,0,0,0,0,0,0,0,0,11,0,0,0,0,0,
2479,2192,Spring 2019,1:Undergraduate,PE   253,SFIWH,0,0,0,0,0,0,0,0,138,0,0,0,30,0,
2480,2192,Spring 2019,1:Undergraduate,PE   259,IPNBI,0,0,0,0,0,0,0,0,84,0,0,0,10,0,
2481,2192,Spring 2019,1:Undergraduate,PE   259,PAHTH,0,0,0,0,0,0,0,0,64,0,0,0,26,0,
2482,2192,Spring 2019,1:Undergraduate,PE   263,PAHTH,0,0,0,0,0,0,0,0,23,0,0,0,3,0,
2483,2192,Spring 2019,1:Undergraduate,PE   289,PAHTH,0,0,0,0,0,0,0,0,23,0,0,0,10,0,
2484,2192,Spring 2019,1:Undergraduate,PE   347,FZNWH,0,0,0,0,0,0,0,0,11,0,0,0,4,0,
2485,2192,Spring 2019,1:Undergraduate,PE   456,WZJQF,0,0,0,0,0,0,0,0,10,0,0,0,0,0,
2486,2192,Spring 2019,1:Undergraduate,PHIL 100,CQSLI,2,10,1,5,3,1,2,7,1,2,0,7,4,0,
2487,2192,Spring 2019,1:Undergraduate,PHIL 100,FTHVH,9,2,6,1,3,2,5,0,0,0,0,5,0,3,
2488,2192,Spring 2019,1:Undergraduate,PHIL 100,LMXCH,4,5,4,1,4,8,5,11,19,0,1,6,11,0,
2489,2192,Spring 2019,1:Undergraduate,PHIL 104,IQGQH,3,4,6,3,3,2,2,1,3,0,0,1,4,0,
2490,2192,Spring 2019,1:Undergraduate,PHIL 106,AVEOH,3,2,5,5,2,2,2,4,3,3,0,1,0,0,
2491,2192,Spring 2019,1:Undergraduate,PHIL 106,IQGQH,3,2,5,4,1,3,2,2,0,2,1,4,1,0,
2492,2192,Spring 2019,1:Undergraduate,PHIL 107,CQSLI,2,3,5,5,12,8,3,6,2,5,2,8,1,0,
2493,2192,Spring 2019,1:Undergraduate,PHIL 302,AVEOH,5,3,8,2,12,9,10,2,3,8,0,4,0,2,
2494,2192,Spring 2019,1:Undergraduate,PHIL 303,HICVH,3,1,4,0,1,7,4,1,2,5,0,4,0,2,
2495,2192,Spring 2019,1:Undergraduate,PHIL 304,IQGQH,2,3,5,1,1,6,1,3,1,0,2,2,0,0,
2496,2192,Spring 2019,1:Undergraduate,PHIL 342,JLHAI,1,1,1,5,1,0,0,2,0,0,0,5,0,0,
2497,2192,Spring 2019,1:Undergraduate,PHIL 345,HICVH,5,6,4,2,1,1,1,3,0,0,0,1,0,2,
2498,2192,Spring 2019,1:Undergraduate,PHIL 371,HICVH,0,3,6,2,1,3,1,1,1,2,0,1,0,0,
2499,2192,Spring 2019,1:Undergraduate,PHIL 425,LMXCH,0,5,7,1,3,4,1,0,0,0,0,0,0,0,
2500,2192,Spring 2019,1:Undergraduate,PHIL 480,IQGQH,1,0,0,0,0,0,0,0,13,0,0,0,2,0,
2501,2192,Spring 2019,1:Undergraduate,PHIL 485,JLHAI,8,0,2,2,0,0,1,0,0,0,0,4,0,0,
2502,2192,Spring 2019,1:Undergraduate,PHYX 106,BFIOI,14,5,7,6,2,0,4,1,0,3,0,1,0,3,
2503,2192,Spring 2019,1:Undergraduate,PHYX 106,HLOCY,10,3,10,6,5,7,2,9,0,4,0,1,0,0,
2504,2192,Spring 2019,1:Undergraduate,PHYX 107,BFIOI,14,5,11,8,5,5,11,3,1,0,1,0,1,1,
2505,2192,Spring 2019,1:Undergraduate,PHYX 109,BQTFY,5,6,2,3,1,2,2,2,0,2,0,1,0,0,
2506,2192,Spring 2019,1:Undergraduate,PHYX 118,LILNG,22,20,9,10,6,2,2,0,0,0,0,0,0,2,
2507,2192,Spring 2019,1:Undergraduate,PHYX 210,LQCWF,4,4,7,4,6,1,5,3,0,0,0,0,0,2,
2508,2192,Spring 2019,1:Undergraduate,PHYX 211,MRRFU,10,6,2,3,1,1,0,2,0,0,0,0,0,0,
2509,2192,Spring 2019,1:Undergraduate,PHYX 315,HLOCY,4,2,10,1,3,7,0,2,0,1,0,0,0,0,
2510,2192,Spring 2019,1:Undergraduate,PHYX 320,DTDWH,4,0,2,5,2,2,3,1,0,0,0,1,0,0,
2511,2192,Spring 2019,1:Undergraduate,PHYX 325,BQTFY,3,2,1,3,0,2,0,1,0,2,0,1,0,0,
2512,2192,Spring 2019,1:Undergraduate,PHYX 340,LQCWF,3,4,0,2,2,0,3,0,0,0,0,0,0,0,
2513,2192,Spring 2019,1:Undergraduate,PHYX 441,JSJWG,2,3,0,2,1,0,1,0,0,0,0,0,0,1,
2514,2192,Spring 2019,1:Undergraduate,PSCI 104,TUCVFB,2,1,6,1,4,1,2,0,1,0,1,0,0,0,
2515,2192,Spring 2019,1:Undergraduate,PSCI 110,CTIZX,109,29,43,17,5,5,3,9,12,1,0,6,1,0,
2516,2192,Spring 2019,1:Undergraduate,PSCI 110,OGUZX,70,16,12,6,8,10,7,7,2,1,2,0,0,6,
