,term code,Term,level,subj_code,subj_desc,crse_number,seq_number,Instructor,A,A+,A-,B,B+,B-,C,C+,C-,D,D+,D-,F,I,NP,P,S,U,W
7941,201730,2017F,UG,WRI,Writing,010,020,"MONCOVICH,ANNA M",1,0,4,7,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1
7942,201730,2017F,UG,WRI,Writing,010,021,"GINGOLD,PAMELYN DEYELL",2,0,5,2,3,2,1,1,0,1,0,0,3,0,0,0,0,0,0
7943,201730,2017F,UG,WRI,Writing,010,022,"KENNEDY,LORETTA ANN",1,0,5,3,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
7944,201730,2017F,UG,WRI,Writing,010,023,"ELKINS,MICHAEL S",0,0,2,8,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0
7945,201730,2017F,UG,WRI,Writing,010,025,"TROOK,DAWN",5,0,5,1,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0
7946,201730,2017F,UG,WRI,Writing,010,011,"SENA,NUNO FREITAS",7,2,4,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7947,201730,2017F,UG,WRI,Writing,010,013,"ANTOINE,REBECCA RUTH",0,0,1,5,6,4,0,2,0,0,0,0,2,0,0,0,0,0,0
7948,201730,2017F,UG,WRI,Writing,010,026,"MERRILL,DEREK S",4,1,3,3,1,4,2,1,0,0,0,0,1,0,0,0,0,0,0
7949,201730,2017F,UG,WRI,Writing,010,024,"WEBB,BYRON J",2,0,2,5,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0
7950,201730,2017F,UG,WRI,Writing,010,035,"MINGUA-LOPSTAIN,DANIELLE",10,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7951,201730,2017F,UG,WRI,Writing,010,049,"SCHEID,ELIZABETH ANN",10,3,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7952,201730,2017F,UG,WRI,Writing,010,055,"SANTILLAN,JESSICA RAQUEL",14,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7953,201730,2017F,UG,WRI,Writing,010,037,"VARNOT,SUSAN MARIE",0,0,3,4,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0
7954,201730,2017F,UG,WRI,Writing,010,040,"RAMIREZ,CHRISTOPHER A",4,0,2,3,3,3,0,2,0,1,0,0,1,0,0,0,0,0,1
7955,201730,2017F,UG,WRI,Writing,010,027,"MERRILL,DEREK S",7,0,4,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0
7956,201730,2017F,UG,WRI,Writing,010,028,"RUIZ,IRIS DEANA",5,0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
7957,201730,2017F,UG,WRI,Writing,010,031,"HUNDLEY,JOHN A",0,0,6,2,3,2,3,2,0,0,2,0,0,0,0,0,0,0,0
7958,201730,2017F,UG,WRI,Writing,010,032,"LANSER,HEATHER LYNN",2,0,2,7,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0
7959,201730,2017F,UG,WRI,Writing,010,033,"ELKINS,MICHAEL S",0,0,1,6,5,1,4,1,0,0,0,0,1,0,0,0,0,0,0
7960,201730,2017F,UG,WRI,Writing,010,034,"TROOK,DAWN",3,0,7,3,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0
7961,201730,2017F,UG,WRI,Writing,010,036,"SILBAUGH,DEETTE L",4,1,9,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7962,201730,2017F,UG,WRI,Writing,010,038,"ANTOINE,REBECCA RUTH",0,0,1,5,3,3,1,4,0,0,0,0,2,0,0,0,0,0,1
7963,201730,2017F,UG,WRI,Writing,010,039,"VANBEBBER,KRISTINE MICHELL",8,0,6,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
7964,201730,2017F,UG,WRI,Writing,010,041,"DEBOARD,PAULA KAY",6,0,4,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7965,201730,2017F,UG,WRI,Writing,010,042,"HUNDLEY,JOHN A",0,0,2,3,2,8,1,3,0,0,1,0,0,0,0,0,0,0,0
7966,201730,2017F,UG,WRI,Writing,010,043,"KELLY,JACOB A",5,1,5,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7967,201730,2017F,UG,WRI,Writing,010,044,"RAMIREZ,CHRISTOPHER A",2,0,4,2,5,2,1,1,0,0,0,0,3,0,0,0,0,0,0
7968,201730,2017F,UG,WRI,Writing,010,045,"KELLY,JACOB A",7,4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7969,201730,2017F,UG,WRI,Writing,010,047,"PAGELER,BENJAMIN THOMAS",1,0,2,3,0,2,2,2,0,3,1,0,4,0,0,0,0,0,0
7970,201730,2017F,UG,WRI,Writing,010,050,"CUNNINGHAM,ELIZABETH GRAHA",3,0,6,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7971,201730,2017F,UG,WRI,Writing,010,051,"CUNNINGHAM,ELIZABETH GRAHA",4,0,5,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0
7972,201730,2017F,UG,WRI,Writing,010,052,"KELLY,JACOB A",6,1,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7973,201730,2017F,UG,WRI,Writing,010,046,"HANER,JOHN K",3,0,3,5,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0
7974,201730,2017F,UG,WRI,Writing,010,056,"MAHARAJ,YOGITA RANGINI",0,0,1,2,4,3,2,1,0,1,1,0,2,0,0,0,0,0,3
7975,201730,2017F,UG,WRI,Writing,112,001,"PRAVIN,VANESHA",1,0,5,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7976,201730,2017F,UG,WRI,Writing,125,001,"BOWERS,BRIGITTE A",2,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7977,201730,2017F,UG,WRI,Writing,117,001,"MONCOVICH,ANNA M",2,1,2,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7978,201730,2017F,UG,WRI,Writing,131,001,"VARNOT,SUSAN MARIE",2,0,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7979,201730,2017F,UG,WRI,Writing,098,001,"GIBBONS,PAUL EDWARD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0
7980,201730,2017F,UG,WRI,Writing,025,001,"ANTOINE,REBECCA RUTH",1,0,2,3,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0
7981,201730,2017F,UG,WRI,Writing,025,002,"FRASER,CHRISTA SHANNON",6,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7982,201730,2017F,UG,WRI,Writing,090,001,"GIBBONS,PAUL EDWARD",4,0,3,2,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0
7983,201810,Spr2018,EX,BIO,Biological Sciences,161,001,"CONTE,DEBRA ANN",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7984,201810,Spr2018,EX,CHEM,Chemistry,008,001,"LESLIE,JEANNE M",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7985,201810,Spr2018,EX,CHEM,Chemistry,100,001,"LESLIE,JEANNE M",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7986,201810,Spr2018,EX,ENG,English,018,001,"KAISER,MATTHEW BENTLEY",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7987,201810,Spr2018,EX,MATH,Mathematics,132,001,"THEILLARD,MAXIME JULIEN PH",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7988,201810,Spr2018,GR,BEST,Bio Engin Small Scale Tech,292,002,"LU,JENNIFER QING",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7989,201810,Spr2018,GR,BEST,Bio Engin Small Scale Tech,292,005,"MCCLOSKEY,KARA ELIZABETH",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7990,201810,Spr2018,GR,BEST,Bio Engin Small Scale Tech,292,003,"CHIN,WEI-CHUN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7991,201810,Spr2018,GR,BEST,Bio Engin Small Scale Tech,292,009,"MUNOZ VAN DEN EYNDE,VICTOR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7992,201810,Spr2018,GR,BEST,Bio Engin Small Scale Tech,292,010,"BALA SUBRAMANIAM,ANAND",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7993,201810,Spr2018,GR,BEST,Bio Engin Small Scale Tech,292,013,"LEE,MIN HWAN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7994,201810,Spr2018,GR,BEST,Bio Engin Small Scale Tech,293,001,"CHIN,WEI-CHUN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7995,201810,Spr2018,GR,BEST,Bio Engin Small Scale Tech,293,002,"MCCLOSKEY,KARA ELIZABETH",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7996,201810,Spr2018,GR,BEST,Bio Engin Small Scale Tech,293,007,"LU,JENNIFER QING",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7997,201810,Spr2018,GR,BEST,Bio Engin Small Scale Tech,293,006,"LEE,MIN HWAN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7998,201810,Spr2018,GR,BEST,Bio Engin Small Scale Tech,293,003,"MUNOZ VAN DEN EYNDE,VICTOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7999,201810,Spr2018,GR,BEST,Bio Engin Small Scale Tech,299,001,"MCCLOSKEY,KARA ELIZABETH",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8000,201810,Spr2018,GR,BEST,Bio Engin Small Scale Tech,210,001,"WANG,YUE",2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8001,201810,Spr2018,GR,BEST,Bio Engin Small Scale Tech,226,001,"LU,JENNIFER QING",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8002,201810,Spr2018,GR,BIO,Biological Sciences,177,001,"WOLF,FREDERICK WILLIAM",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8003,201810,Spr2018,GR,BIO,Biological Sciences,184,001,"BARLOW,MIRIAM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8004,201810,Spr2018,GR,CHEM,Chemistry,291,001,"MENKE,ERIK J",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
8005,201810,Spr2018,GR,CHEM,Chemistry,201,001,"STOKES,BENJAMIN JOHN",1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8006,201810,Spr2018,GR,CHEM,Chemistry,250,001,"YE,TAO",1,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8007,201810,Spr2018,GR,COGS,Cognitive Science,299,055,"SMALDINO,PAUL ERIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8008,201810,Spr2018,GR,COGS,Cognitive Science,299,051,"YOSHIMI,JEFFREY KAZUO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8009,201810,Spr2018,GR,COGS,Cognitive Science,202,001,"YOSHIMI,JEFFREY KAZUO",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8010,201810,Spr2018,GR,COGS,Cognitive Science,250,001,"SMALDINO,PAUL ERIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1
8011,201810,Spr2018,GR,COGS,Cognitive Science,269,001,"BALASUBRAMANIAM,RAMESH",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8012,201810,Spr2018,GR,COGS,Cognitive Science,269,004,"KELLO,CHRISTOPHER THOMAS",12,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8013,201810,Spr2018,GR,COGS,Cognitive Science,269,005,"HOLBROOK,CHRISTOPHER COLIN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8014,201810,Spr2018,GR,COGS,Cognitive Science,269,003,"MATLOCK,TEENIE G",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8015,201810,Spr2018,GR,COGS,Cognitive Science,204,001,"SPIVEY,MICHAEL JAMES",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8016,201810,Spr2018,GR,COGS,Cognitive Science,243,001,"SPIVEY,MICHAEL JAMES",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8017,201810,Spr2018,GR,EECS,Elect. Engr. & Comp. Sci.,299,007,"NOELLE,DAVID CHARLES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8018,201810,Spr2018,GR,EECS,Elect. Engr. & Comp. Sci.,299,006,"NOELLE,DAVID CHARLES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8019,201810,Spr2018,GR,EECS,Elect. Engr. & Comp. Sci.,299,003,"SINGHAL,MUKESH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8020,201810,Spr2018,GR,EECS,Elect. Engr. & Comp. Sci.,299,012,"YANG,MING HSUAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8021,201810,Spr2018,GR,EECS,Elect. Engr. & Comp. Sci.,299,008,"LI,DONG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8022,201810,Spr2018,GR,EECS,Elect. Engr. & Comp. Sci.,299,009,"NOELLE,DAVID CHARLES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8023,201810,Spr2018,GR,EECS,Elect. Engr. & Comp. Sci.,299,010,"RUSU,FLORIN IOAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8024,201810,Spr2018,GR,EECS,Elect. Engr. & Comp. Sci.,299,011,"KALLMANN,MARCELO EUGENIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8025,201810,Spr2018,GR,EECS,Elect. Engr. & Comp. Sci.,250,001,"DU,WAN",4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8026,201810,Spr2018,GR,EECS,Elect. Engr. & Comp. Sci.,290,001,"IM,SUNGJIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,1
8027,201810,Spr2018,GR,EECS,Elect. Engr. & Comp. Sci.,263,001,"SINGHAL,MUKESH",15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8028,201810,Spr2018,GR,EECS,Elect. Engr. & Comp. Sci.,273,001,"NOELLE,DAVID CHARLES",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,201810,Spr2018,GR,EECS,Elect. Engr. & Comp. Sci.,274,001,"NEWSAM,SHAWN DONALD",18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8030,201810,Spr2018,GR,EECS,Elect. Engr. & Comp. Sci.,284,001,"RUSU,FLORIN IOAN",6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8031,201810,Spr2018,GR,EECS,Elect. Engr. & Comp. Sci.,255,001,"ARIF,AHMED SABBIR",3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8032,201810,Spr2018,GR,ENGR,Engineering,292,001,"SCHEER,BRADLEY W",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,201810,Spr2018,GR,ENVE,Environmental Engineering,176,001,"BEUTEL,MARC WATSON",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8034,201810,Spr2018,GR,ES,Environmental Systems (GR),291,001,"MEDELLIN-AZUARA,JOSUE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
8035,201810,Spr2018,GR,ES,Environmental Systems (GR),292,001,"VIERS,JOSHUA HUNTER",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8036,201810,Spr2018,GR,ES,Environmental Systems (GR),299,006,"SEXTON,JASON PATRICK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8037,201810,Spr2018,GR,ES,Environmental Systems (GR),260,001,"WINSTON,ROLAND",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8038,201810,Spr2018,GR,ES,Environmental Systems (GR),298,004,"HESTIR,ERIN LEE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8039,201810,Spr2018,GR,ES,Environmental Systems (GR),207,001,"HESTIR,ERIN LEE",5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8040,201810,Spr2018,GR,ES,Environmental Systems (GR),228,001,"GHEZZEHEI,TEAMRAT A",4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8041,201810,Spr2018,GR,ES,Environmental Systems (GR),246,001,"BLOIS,JESSICA LYNN",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8042,201810,Spr2018,GR,ESS,Earth Systems Science,170,001,"BERHE,ASMERET ASEFAW",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8043,201810,Spr2018,GR,ESS,Earth Systems Science,170L,002,"MORELAND,KIMBER CANDICE",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8044,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,003,"HATTON,NIGEL DE JUAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8045,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,008,"HATTON,NIGEL DE JUAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8046,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,009,"REBHUN,LINDA ANN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8047,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,016,"TORRES-ROUFF,CHRISTINA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8048,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,018,"YOSHIDA,KENICHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8049,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,021,"ALDENDERFER,MARK STEVEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8050,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,022,"MAGANA VILLALOBOS,DALIA AR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8051,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,011,"MOYES,HOLLEY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8052,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,013,"SIFUENTEZ,MARIO JIMENEZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
8053,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,026,"TORRES-ROUFF,DAVID SAMUEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8054,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,035,"MARTIN-RODRIGUEZ,MANUEL M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8055,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,037,"HATTON,NIGEL DE JUAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8056,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,040,"SAMUELSON,JENNIFER MARIE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8057,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,031,"TORRES-ROUFF,CHRISTINA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8058,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,032,"LOPEZ CALVO,IGNACIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8059,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,033,"KAISER,MATTHEW BENTLEY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8060,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,034,"DAWSON,KEVIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8061,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,036,"BEASTER-JONES,JAYSON MC KE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8062,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,038,"BEASTER-JONES,JAYSON MC KE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8063,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,039,"RYAVEC,KARL ERNEST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8064,201810,Spr2018,GR,IH,Interdisciplinary Humanities,299,041,"MALLOY,SEAN LANGDON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8065,201810,Spr2018,GR,IH,Interdisciplinary Humanities,298,001,"LERCARI,NICOLA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8066,201810,Spr2018,GR,IH,Interdisciplinary Humanities,298,004,"LOPEZ CALVO,IGNACIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8067,201810,Spr2018,GR,IH,Interdisciplinary Humanities,210,001,"TORRES-ROUFF,CHRISTINA",10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8068,201810,Spr2018,GR,IH,Interdisciplinary Humanities,210,002,"ARIAS,ARTURO",6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8069,201810,Spr2018,GR,IH,Interdisciplinary Humanities,220,001,"DELUGAN,ROBIN MARIA",8,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8070,201810,Spr2018,GR,IH,Interdisciplinary Humanities,220,002,"MYERS,KIT WILLIAM",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8071,201810,Spr2018,GR,IH,Interdisciplinary Humanities,220,004,"RYAVEC,KARL ERNEST",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8072,201810,Spr2018,GR,IH,Interdisciplinary Humanities,220,003,"MAGANA VILLALOBOS,DALIA AR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8073,201810,Spr2018,GR,IH,Interdisciplinary Humanities,297,007,"AMUSSEN,SUSAN DWYER",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8074,201810,Spr2018,GR,IH,Interdisciplinary Humanities,297,006,"REBHUN,LINDA ANN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8075,201810,Spr2018,GR,IH,Interdisciplinary Humanities,297,003,"CAMFIELD,GREGG EARL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8076,201810,Spr2018,GR,IH,Interdisciplinary Humanities,297,012,"HULL,KATHLEEN L",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8077,201810,Spr2018,GR,IH,Interdisciplinary Humanities,297,008,"CAMFIELD,GREGG EARL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8078,201810,Spr2018,GR,IH,Interdisciplinary Humanities,297,009,"HATTON,NIGEL DE JUAN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8079,201810,Spr2018,GR,IH,Interdisciplinary Humanities,297,010,"TORRES-ROUFF,CHRISTINA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8080,201810,Spr2018,GR,IH,Interdisciplinary Humanities,297,011,"SIFUENTEZ,MARIO JIMENEZ",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8081,201810,Spr2018,GR,IH,Interdisciplinary Humanities,297,013,"REBHUN,LINDA ANN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8082,201810,Spr2018,GR,IH,Interdisciplinary Humanities,296,007,"MALLOY,SEAN LANGDON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8083,201810,Spr2018,GR,IH,Interdisciplinary Humanities,296,012,"RYAVEC,KARL ERNEST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8084,201810,Spr2018,GR,IH,Interdisciplinary Humanities,296,010,"MOYES,HOLLEY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8085,201810,Spr2018,GR,IH,Interdisciplinary Humanities,296,011,"BEASTER-JONES,JAYSON MC KE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8086,201810,Spr2018,GR,IH,Interdisciplinary Humanities,201B,001,"DAWSON,KEVIN",5,4,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8087,201810,Spr2018,GR,MATH,Mathematics,140,001,"MARCIA,ROUMMEL FUERTES",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8088,201810,Spr2018,GR,MATH,Mathematics,224,001,"BHAT,HARISH SUBRAHMANYA",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8089,201810,Spr2018,GR,MATH,Mathematics,291,001,"CARVALHO,CAMILLE ELODIE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
8090,201810,Spr2018,GR,MATH,Mathematics,299,005,"MARCIA,ROUMMEL FUERTES",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8091,201810,Spr2018,GR,MATH,Mathematics,222,001,"ILAN,BOAZ",2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8092,201810,Spr2018,GR,MATH,Mathematics,131,001,"CARVALHO,CAMILLE ELODIE",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8093,201810,Spr2018,GR,MATH,Mathematics,232,001,"TOKMAN,MAYYA",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8094,201810,Spr2018,GR,ME,Mechanical Engineering,299,005,"SUN,JIAN-QIAO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8095,201810,Spr2018,GR,ME,Mechanical Engineering,299,006,"SUN,JIAN-QIAO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8096,201810,Spr2018,GR,ME,Mechanical Engineering,231,001,"DIAZ,GERARDO CRISTIAN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8097,201810,Spr2018,GR,ME,Mechanical Engineering,254,001,"AYYASWAMY,VENKATTRAMAN",8,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8098,201810,Spr2018,GR,ME,Mechanical Engineering,210,001,"SHRINIVASAN,SUSHMA",2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8099,201810,Spr2018,GR,ME,Mechanical Engineering,262,001,"CHUANG,PO YA",6,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
